Taqman miRNA primer name,Our name,miRNA grouping,bs.ChAT,bs.ChAT.1,bs.ChAT.2,bs.Syn,bs.Syn.1,bs.Syn.2,bs.GFAP,bs.GFAP.1,bs.GFAP.2,bs.Lyz2,bs.Lyz2.1,bs.Lyz2.2,sc.ChAT,sc.ChAT.1,sc.ChAT.2,sc.Syn,sc.Syn.1,sc.Syn.2,sc.GFAP,sc.GFAP.1,sc.GFAP.2,sc.Lyz2,sc.Lyz2.1,sc.Lyz2.2,bs.ago.Syn,bs.ago.ChAT,bs.ago.GFAP,bs.ago.Lyz2,sc.ago.Syn,sc.ago.ChAT,sc.ago.GFAP,sc.ago.Lyz2,mean_bs.ChAT,detectable_BS.ChAT,mean_bs.GFAP,detectable_BS.GFAP,mean_bs.Lyz2,detectable_BS.Lyz2,mean_bs.Syn,detectable_BS.Syn,mean_bs.ago,detectable_BS.ago,mean_sc.ChAT,detectable_SC.ChAT,mean_sc.GFAP,detectable_SC.GFAP,mean_sc.Lyz2,detectable_SC.Lyz2,mean_sc.Syn,detectable_SC.Syn,mean_sc.ago,detectable_SC.ago,pSI_BS.ChAT,pSI_BS.GFAP,pSI_BS.Lyz2,pSI_BS.Syn,pSI_BS.ago,pSI_SC.ChAT,pSI_SC.GFAP,pSI_SC.Lyz2,pSI_SC.Syn,pSI_SC.ago,log2FC_ChATvsGFAP_bs,adj.p.value_ChATvsGFAP_bs,log2FC_ChATvsLyz2_bs,adj.p.value_ChATvsLyz2_bs,log2FC_ChATvsSyn_bs,adj.p.value_ChATvsSyn_bs,log2FC_ChATvsago_bs,adj.p.value_ChATvsago_bs,log2FC_GFAPvsLyz2_bs,adj.p.value_GFAPvsLyz2_bs,log2FC_GFAPvsSyn_bs,adj.p.value_GFAPvsSyn_bs,log2FC_GFAPvsago_bs,adj.p.value_GFAPvsago_bs,log2FC_Lyz2vsSyn_bs,adj.p.value_Lyz2vsSyn_bs,log2FC_Lyz2vsago_bs,adj.p.value_Lyz2vsago_bs,log2FC_Synvsago_bs,adj.p.value_Synvsago_bs,log2FC_ChATvsGFAP_sc,adj.p.value_ChATvsGFAP_sc,log2FC_ChATvsLyz2_sc,adj.p.value_ChATvsLyz2_sc,log2FC_ChATvsSyn_sc,adj.p.value_ChATvsSyn_sc,log2FC_ChATvsago_sc,adj.p.value_ChATvsago_sc,log2FC_GFAPvsLyz2_sc,adj.p.value_GFAPvsLyz2_sc,log2FC_GFAPvsSyn_sc,adj.p.value_GFAPvsSyn_sc,log2FC_GFAPvsago_sc,adj.p.value_GFAPvsago_sc,log2FC_Lyz2vsSyn_sc,adj.p.value_Lyz2vsSyn_sc,log2FC_Lyz2vsago_sc,adj.p.value_Lyz2vsago_sc,log2FC_Synvsago_sc,adj.p.value_Synvsago_sc,Family Conservation?,pSI_BS.vs_non_neuron.Syn,pSI_SC.vs_non_neuron.Syn,pSI_BS.vs_non_neuron.ChAT,pSI_SC.vs_non_neuron.ChAT,0957 Ntg bs,0357 Ntg bs,0424 Ntg bs,0957 Ntg sc,0357 Ntg sc,424 Ntg sc
mmu_miR_1904_121162_mat,miR-1904,miR-1904,15.242463609747,15.169946113948,14.61907050111,20.0560159932958,20.7205545679691,20.7793944076121,17.539180418308,20.0491384661001,18.5206302170939,13.7100403456391,13.759541222777,14.7110831349202,15.6826155309477,17.016910708515,16.9952350039927,20.8163331945439,21.4635986226499,20.3988211916282,17.8009226060482,17.7422468554017,18.4674291175181,12.7178246510149,13.0231692033346,13.8390588663279,22.9185175899047,23.0652024713486,23.2508394378318,23.3466208234758,23.2187502424042,22.6746200859365,21.5456485042267,22.6499047756521,15.010493408268333,FALSE,18.702983033834,FALSE,14.060221567778767,FALSE,20.518654989625666,FALSE,23.145295080640224,FALSE,16.564920414485133,FALSE,18.003532859656,FALSE,13.193350906892466,FALSE,20.892917669607336,FALSE,22.522230902054876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69248962556567,6.11333523086879e-6,-0.950271840489584,0.226644742877308,5.50816158135735,6.30113128746787e-8,8.13480167237189,8.27453190258776e-12,-4.64276146605525,4.85079961260062e-7,1.81567195579168,0.0129593713839183,4.44231204680622,2.93813439744084e-7,6.45843342184693,1.68116787516218e-9,9.08507351286147,1.47753179437007e-12,2.62664009101454,5.3229919577058e-4,1.43861244517086,0.040156564840906,-3.37156950759268,6.36041890573693e-5,4.32799725512219,3.75666419507785e-6,5.95731048756972,2.35191253202281e-9,-4.81018195276354,1.11377700704233e-7,2.88938480995133,9.5772874663231e-5,4.51869804239886,9.89807427570224e-8,7.69956676271488,4.52358276071817e-11,9.3288799951624,8.23679582706094e-13,1.62931323244753,0.032871282818774,-1,NA,NA,NA,NA,19.364265,18.028837,18.498034,18.724533,18.511728,18.359747
mmu_miR_1905_121196_mat,miR-1905,miR-1905,24.6738134631936,26.3776317112512,25.0754552099864,33.4749185575704,27.993908955429202,32.1857695232477,26.5245024320825,28.2209498416854,29.2585690333086,23.2613924589126,24.4488764054358,26.3499228651259,25.3199867428456,28.0841301362079,29.1530100319575,33.8647563700899,35.5753521884357,31.3823763925815,30.678347956912,34.2386641670306,27.3992510378075,22.812978278247,23.7627018952113,24.7416601971487,41.5581543438783,48.2622299168136,45.3517676959002,37.9868115613293,37.1598005541108,43.6437772003579,48.0844404407655,48.5520317997048,25.37563346147707,TRUE,28.001340435692168,TRUE,24.686730576491435,TRUE,31.218199012082433,FALSE,43.28974087948035,FALSE,27.519042303670332,TRUE,30.772087720583365,TRUE,23.772446790202334,TRUE,33.60749498370237,TRUE,44.36001249873475,FALSE,0.14647849462365592,0.4480601092896175,0.09401152737752161,NA,NA,0.22935310734463277,0.5286148459383754,0.004172029702970297,0.7993279132791328,NA,2.6257069742151,0.472407821816478,-0.688902884985684,0.956480601144758,5.84256555060535,0.116598632653217,17.9141074180032,1.73811381200643e-6,-3.31460985920079,0.368958326507325,3.21685857639024,0.397869241346778,15.2884004437881,1.90695863460001e-5,6.53146843559103,0.0426044877015512,18.6030103029889,8.38665057074519e-7,12.0715418673979,6.06773073728396e-4,3.25304541691304,0.398795021685433,-3.74659551346804,0.312115393953699,6.08845268003197,0.111400424125904,16.8409701950644,4.58200291668068e-6,-6.99964093038107,0.032627126258478,2.83540726311894,0.400035235166355,13.5879247781514,4.3195366464318e-5,9.83504819350001,0.00382996949344246,20.5875657085324,2.11515728655625e-7,10.7525175150324,0.00273393692978857,-1,NA,0.9792959459459459,0.44456300268096516,0.6286732394366197,40,27.86108,32.75543,28.080006,40,40
mmu_miR_1906_121169_mat,miR-1906,miR-1906,40.2052738373624,39.9723899176287,40.3260045516489,39.7008242751951,34.802618110611,39.7510124530298,39.855455696158,34.4009920010804,40.1113578065982,40.211807937465,40.1415368569948,40.401811727732,40.1610122993492,39.8736951364785,39.9223332485155,39.52160116839,39.6145160837419,39.9254804572586,35.3053459295114,40.2826147107589,40.0653466123458,39.9584114962076,39.9827825966049,40.3441991100377,40.341876768951,40.3102759319287,38.2594381471498,40.1989665513818,40.3736205668968,40.1597965290288,37.2855557911797,40.0716805381967,40.16788943554667,FALSE,38.1226018346122,FALSE,40.2517188407306,FALSE,38.084818279611966,FALSE,39.77763934985283,FALSE,39.985680228114404,FALSE,38.5511024175387,FALSE,40.095131067616734,FALSE,39.6871992364635,FALSE,39.4726633563255,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04528760093445,0.275074421529173,0.0838294051839271,0.996187474616096,-2.08307115593473,0.351959439698488,-0.390250085693829,0.861612032908745,2.12911700611838,0.276661194346214,-0.0377835550002813,0.991284766551629,1.65503751524062,0.369405985701081,-2.16690056111866,0.243981797293337,-0.474079490877756,0.810339050858226,1.6928210702409,0.512255828971254,-1.43457781057569,0.540498089585567,0.109450839502351,0.973442060081877,-0.298480991650898,0.923539746649047,-0.513016871788906,0.817029759527736,1.54402865007804,0.43653461681875,1.13609681892479,0.547032270582646,0.921560938786783,0.633500892667186,-0.407931831153249,0.874039412861394,-0.622467711291257,0.75990813438595906,-0.214535880138008,0.937934484442096,-1,NA,NA,NA,NA,40,40,40,40,40,40
mmu_miR_191_002299,miR-191-5p,miR-191,20.008324431142,20.0898804737236,20.1272731748127,19.7196347095165,19.8847967174081,19.4144387663561,19.1710431694191,19.9026558247127,19.822398718206,19.455068461336,19.3748683592656,19.4246902569455,20.1082242131295,20.1279678383546,20.2766596475553,19.4519962679916,20.0175285894037,19.8921198224238,19.7174665011488,19.9532049733326,19.6127942843933,19.5251845259692,20.1853380898883,20.5904222415866,19.433631594405,19.2808221549022,19.2761924816646,19.2498699653836,19.2886821780367,19.2358333177827,19.50223085749,18.6806266396428,20.075159359892766,TRUE,19.632032570779266,TRUE,19.418209025849034,TRUE,19.672956731093567,TRUE,19.31012904908885,TRUE,20.170950566346466,TRUE,19.761155252958233,TRUE,20.100314952481366,TRUE,19.787214893273035,TRUE,19.17684324823805,TRUE,0.712127688172043,0.6421939890710382,0.5783991354466859,0.5698109589041096,0.44410027100271005,0.6683898305084746,0.6729327731092437,0.7006720297029703,0.5508468834688347,0.33509556786703604,-0.443126789113485,0.259400760400729,-0.656950334043749,0.1013704774841,-0.40220262879922,0.398157195998991,-0.765030310803922,0.0280267063992536,-0.213823544930264,0.647503355730368,0.0409241603142653,0.952793500851039,-0.321903521690437,0.412389223150503,0.25474770524453,0.556013181137644,-0.108079976760173,0.795097494626751,-0.362827682004703,0.49995393502183,-0.409795313388205,0.344566409074433,-0.0706356138650718,0.921667910559351,-0.383735673073442,0.45315658368729,-0.994107318108408,0.005269612069947,0.339159699523133,0.413872710583927,0.026059640314763,0.955060675544703,-0.584312004720204,0.0932094697288903,-0.31310005920837,0.451403776910999,-0.923471704243337,0.00863491168551902,-0.610371645034967,0.153728817475709,2,0.5576448087431694,0.49402972972972975,0.6471514745308311,0.5757084507042254,25.947313,28.246546,27.496557,28.15557,28.150171,27.568375
mmu_miR_191_002576,miR-191-3p,miR-191,31.6641597681607,31.802092275662,30.7047525903261,31.9149663457902,32.7238882345539,31.2937849697375,30.2660457624584,30.5297426709604,30.9204009387392,28.3542351023023,31.4952054698457,31.2126392240603,30.1914850295359,28.8294593955824,31.2665800218407,32.2493545184772,31.5872135157954,31.0785954660047,30.5869789218629,30.1273936622044,31.0586747311482,29.9722863195461,30.0906038446819,32.0455895453945,32.7472572615756,32.3212481583095,32.4768112044757,31.9340302640929,31.5139422984638,31.1672253105434,31.0394063994938,31.8407794184027,31.3903348780496,TRUE,30.572063124052665,TRUE,30.3540265987361,TRUE,31.977546516693867,TRUE,32.369836722113426,TRUE,30.095841482319667,TRUE,30.5910157717385,TRUE,30.702826569874166,TRUE,31.638387833425767,TRUE,31.390338356725927,TRUE,0.5366908602150537,0.3824685792349727,0.4014279538904899,0.7411712328767124,0.8586327913279133,0.3139689265536723,0.5744257703081233,0.5375123762376237,0.8021964769647697,0.7061565096952909,-0.818271753996925,0.416303550548054,-1.03630827931348,0.329736616699781,0.587211638644277,0.671542150993246,0.979501844063865,0.26781184600776,-0.218036525316553,0.885169671416935,1.4054833926412,0.150623001583414,1.79777359806079,0.0366901334682587,1.62351991795775,0.0727517755885745,2.01581012337734,0.0156121899465917,0.392290205419588,0.814610609214986,0.495174289418873,0.735977636365595,0.60698508755454506,0.616037698066799,1.54254635110612,0.159307929838603,1.29449687440629,0.1398492297289,0.111810798135672,0.936481301207279,1.04737206168724,0.254901600766319,0.799322584987419,0.381306782266904,0.935561263551573,0.333804681402123,0.687511786851747,0.455181998303041,-0.248049476699826,0.857867285155477,-1,0.8263565573770492,0.7434864864864865,0.7081930294906166,0.4304507042253521,40,40,40,40,40,40
mmu_miR_192_000491,miR-192-5p,miR-192,25.5802121259281,26.4171296703241,25.7147503592449,25.5110906820911,25.1828671717271,25.2737817367762,23.5775485577158,23.6442682067224,24.3402782969982,26.131946273606,24.2996333482029,24.7795601340499,25.1547039007262,26.279731064436,26.0274920750443,25.5256301835181,24.7193990703746,24.5245780359347,23.8282767075918,25.1799290314206,24.9114851995079,25.927266015685,29.411635481499,27.4933925721421,25.1378947640793,24.4402040458126,25.0741286165814,24.7968117888592,25.0152710682227,23.791216240962,24.8442830114016,24.5591868051259,25.904030718499033,TRUE,23.85403168714547,TRUE,25.0703799186196,TRUE,25.322579863531466,TRUE,24.862259803833126,TRUE,25.8206423467355,TRUE,24.639896979506766,TRUE,27.610764689775365,TRUE,24.923202429942467,TRUE,24.552489281428052,TRUE,0.8177715053763441,0.2622418032786885,0.6708731988472623,0.6582191780821918,0.5080243902439024,0.656497175141243,0.4744327731092437,0.9829207920792079,0.35907723577235773,0.27602493074792245,-2.04999903135357,0.0116286362046036,-0.833650799879447,0.38789529587586,-0.581450854967571,0.612472584124068,-1.04177091466591,0.181388737184064,1.21634823147413,0.168622811268932,1.468548176386,0.0883578214760399,1.00822811668766,0.209371099890088,0.252199944911876,0.820968725737106,-0.208120114786468,0.814484468473292,-0.460320059698343,0.751580228814851,-1.18074536722873,0.169164902451547,1.79012234303988,0.0381212944123422,-0.897439916793019,0.411546932204101,-1.26815306530745,0.102828020116972,2.97086771026861,4.70598782450373e-4,0.283305450435712,0.75842202716014,-0.0874076980787173,0.929631504733941,-2.6875622598329,0.00178200852221883,-3.05827540834733,2.59970479648371e-4,-0.370713148514429,0.74075678216647,2,0.7330396174863388,0.2608189189189189,0.7753485254691689,0.4375774647887324,21.050842,32.552666,37.17011,31.10071,40,33.99193
mmu_miR_1927_121193_mat,miR-1927,miR-1927,37.2769604318118,37.8585355273898,37.1182525911592,37.1204354766705,33.4057402724179,39.7588993451805,37.9533648591165,33.6626327715557,30.9112644446646,37.4928371993154,37.5895119892347,37.3964646080611,37.2532386425923,37.5266616630965,37.0089914775386,38.9092919480117,33.7058701809403,40.0103828792593,37.2063715304435,37.5852087528584,34.5112108767671,37.5658418772845,37.7135103569926,37.7109086052938,36.9946568814283,37.4977649423195,37.6226325205164,36.2771764649032,37.2706659356449,37.1198191682849,36.3517921345907,36.7409253051827,37.4179161834536,FALSE,34.17575402511227,TRUE,37.49293793220374,FALSE,36.761691698089635,FALSE,37.09805770229185,FALSE,37.26296392774247,FALSE,36.434263720023,FALSE,37.663420279856965,FALSE,37.54184833607044,FALSE,36.870800635925804,FALSE,NA,0.0400655737704918,NA,NA,NA,NA,NA,NA,NA,NA,-3.24216215834131,0.103030128534991,0.0750217487501318,0.996187474616096,-0.656224485363943,0.846756549224625,-0.319858481161738,0.888103233878419,3.31718390709144,0.11541888125691,2.58593767297737,0.236540241251289,2.92230367717957,0.121651996364499,-0.731246234114075,0.793247601644574,-0.39488022991187,0.859564913172246,0.336366004202205,0.928375069760348,-0.828700207719478,0.823236217767738,0.400456352114503,0.917722712058545,0.278884408327947,0.929395745541141,-0.392163291816679,0.86557792068341,1.22915655983398,0.605421797310276,1.10758461604743,0.59596997512116,0.436536915902799,0.854459756646051,-0.121571943786556,0.964486219369808,-0.792619643931182,0.716191097497826,-0.671047700144626,0.813803417228282,-1,NA,NA,NA,NA,40,40,40,30.270082,40,40
mmu_miR_1928_121164_mat,miR-1928,miR-1928,17.2493253564547,20.1104494746065,17.5674255977805,32.043017457604,26.7673430195919,26.7084356672051,20.1174348755446,25.8983036803221,23.1811758092666,17.3266447558585,20.513188456479,20.3715544256129,18.9728384970725,19.7673955496697,24.4793054158993,27.2763856778739,23.3816097826013,23.9930445218408,20.12121691287,21.7260113189806,22.4924860515355,18.4875042496159,15.5369477104562,17.8977663701047,29.0435970590374,29.1635906408873,30.0877446100038,30.2120042457988,30.1054894599892,31.3011974536269,31.810067166517,25.649980596748,18.3090668096139,TRUE,23.0656381217111,TRUE,19.4037958793168,TRUE,28.506265381467003,FALSE,29.626734138931823,FALSE,21.0731798208805,TRUE,21.446571427795366,TRUE,17.307406110058935,TRUE,24.883679994105332,FALSE,29.716683669220277,FALSE,0.032068548387096774,0.49360245901639344,0.1518198847262248,NA,NA,0.3346313559322034,0.4239775910364146,0.025933168316831682,NA,NA,4.75657131209716,0.0390245403153334,1.09472906970289,0.781620004536193,10.1971985718531,1.7509688153637e-4,11.3176673293179,8.53812153342491e-6,-3.66184224239427,0.138590703060145,5.44062725975594,0.0231335216560724,6.56109601722073,0.00348097471788861,9.10246950215021,2.318902810555e-4,10.222938259615,3.03572631879713e-5,1.1204687574648,0.78295668881015,0.373391606914833,0.960759983863315,-3.76577371082158,0.138266345969803,3.81050017322481,0.167251646739176,8.64350384833975,2.5182675650853e-4,-4.13916531773641,0.0749606515685343,3.43710856630998,0.129197564310814,8.27011224142492,2.34423050415902e-4,7.57627388404639,0.00184630700846564,12.4092775591613,2.60600025668299e-6,4.83300367511494,0.0587807930389285,2,NA,NA,0.1734396782841823,0.7601563380281691,25.95385,22.420988,24.616913,21.568506,25.413555,24.626602
mmu_miR_193_002250,miR-193a-3p,miR-193,36.1256570245658,34.1188410913547,35.6361990764228,37.3744334764447,36.8395241356153,33.6691586178468,32.4118748654179,31.8363314849004,33.7007548010131,35.1892326148876,35.4289865452861,35.3295697338132,35.2035983541976,36.7533847884077,33.4297503472436,34.7353954313154,34.4477432853,39.4134506998938,33.3383937973885,33.1575255810859,35.1359739790881,35.4415724725943,35.8196533141071,27.8700200891969,35.6508066885463,36.0344858574724,35.5630290101384,28.2899358327974,36.7450210328564,28.5412488757476,37.4678339701062,36.4304133645296,35.2935657307811,FALSE,32.64965371711047,FALSE,35.31592963132897,FALSE,35.96103874330227,FALSE,33.88456434723862,FALSE,35.128911163282964,FALSE,33.87729778585417,TRUE,33.043748625299436,TRUE,36.1988631388364,FALSE,34.796129310809945,TRUE,NA,NA,NA,NA,NA,NA,0.44219467787114847,0.27856064356435645,NA,0.5743434903047091,-2.64391201367062,0.411725021630893,0.0223639005478519,0.997063603146819,0.667473012521157,0.904792635674635,-1.4090013835425,0.669204241796755,2.66627591421847,0.430281042206049,3.31138502619177,0.321616091187603,1.23491063012811,0.725868465073745,0.645109111973305,0.895506282235029,-1.43136528409035,0.638950031746583,-2.07647439606366,0.653191426789148,-1.25161337742883,0.823236217767738,-2.08516253798354,0.578899530797983,1.06995197555342,0.835516456295893,-0.33278185247304,0.919157870415613,-0.833549160554704,0.85643717976822,2.32156535298225,0.445718404471908,0.918831524955792,0.791952239262328,3.15511451353696,0.306740454675477,1.7523806855105,0.561481491731838,-1.40273382802646,0.725573149856196,2,NA,NA,NA,NA,25.320953,39.746487,33.555454,40,40,28.105053
mmu_miR_193_002577,miR-193a-5p,miR-193,30.3147572661781,31.0599152326578,29.6771563273712,30.6316412502958,32.2016256905764,32.5351434581388,30.6922879860969,30.7709571046485,30.6972825367253,31.3622511164495,31.3275629019048,32.7357996308814,31.1379582382958,32.5642145297536,31.7779501871286,33.2818894400443,33.8369184633515,32.5866665180864,29.5850341575367,29.1036579259687,29.13385445013,30.0094829626694,30.161621669688,32.1216935204944,31.4483085392022,31.4736362979391,31.4232787652569,30.8283379518018,29.969789132293,30.9978202898602,31.0064817836103,30.5164263082357,30.3506096087357,TRUE,30.720175875823568,TRUE,31.808537883078568,FALSE,31.789470133003665,TRUE,31.293390388549998,TRUE,31.826707651726,TRUE,29.274182177878465,TRUE,30.7642660509506,TRUE,33.23515814049407,TRUE,30.622629378499802,TRUE,0.3057325268817204,0.4363647540983607,NA,0.790654794520548,0.5861693766937669,0.6683898305084746,0.19119327731092436,0.5188539603960396,0.9879674796747967,0.4141883656509695,0.369566267087883,0.704734472031708,1.45792827434285,0.0632234103748365,1.43886052426799,0.0873642923615891,0.942780779814314,0.187105017478789,1.08836200725497,0.174576041461585,1.0692942571801,0.186612872680602,0.57321451272643,0.472116663321971,-0.0190677500748642,0.982863793186323,-0.515147494528538,0.484608462292172,-0.496079744453674,0.68147009907271,-2.55252547384752,7.58880269848109e-4,-1.06244160077534,0.198062116058439,1.40845048876812,0.1084225954489,-1.20407827322619,0.0901219708324099,1.49008387307217,0.0463693171453795,3.96097596261564,4.12768284409337e-6,1.34844720062133,0.0493469322667995,2.47089208954347,0.0017505180180937,-0.141636672450847,0.878806029537755,-2.61252876199431,0.00149704548017151,2,0.6513251366120218,0.9636527027027028,0.3922949061662198,0.8079661971830986,40,40,40,40,40,40
mmu_miR_1930_121201_mat,miR-1930-5p,miR-1930,26.8379944183911,31.170714628692,29.7318177476351,28.3413346751303,29.1737104510602,29.4236291213738,29.3296555579403,30.3140082262183,30.2920986989061,25.3589872855112,27.0294871320598,29.1935093702577,27.8174208754485,26.854095205304,28.4601607863471,30.0831311729523,28.5867007640661,30.9503224409504,29.7270832622179,30.0152151996573,28.7186669830201,25.7529470348874,28.7569064307525,32.0642665854313,29.9527471898325,30.0677615486605,31.1343944482077,29.3504340678614,28.7320129205268,29.9632583577214,28.6399593686001,28.4494776918414,29.246842264906068,TRUE,29.978587494354898,TRUE,27.1939945959429,TRUE,28.979558082521432,TRUE,30.126334313640527,TRUE,27.710558955699867,TRUE,29.486988481631766,TRUE,28.858040017023733,TRUE,29.873384792656267,TRUE,28.946177084672424,TRUE,0.6118440860215054,0.7989002732240437,0.2177492795389049,0.44608082191780823,0.8457032520325203,0.22043220338983052,0.7614047619047619,0.5843972772277227,0.8446544715447154,0.504191135734072,0.731745229448791,0.71956523590647,-2.05284766896318,0.236059422792909,-0.267284182384643,0.931567716734646,0.879492048734427,0.59312262305524,-2.78459289841197,0.0899216529239293,-0.999029411833433,0.612441659443116,0.147746819285636,0.946877352955256,1.78556348657854,0.271920464299835,2.93233971769761,0.0362677324705978,1.14677623111907,0.620331651852315,1.77642952593194,0.306013055974026,1.14748106132387,0.556414400848457,2.1628258369564,0.251443714025831,1.23561812897255,0.436148423301277,-0.628948464608065,0.77429056155,0.386396311024459,0.822059589098786,-0.540811396959388,0.76634755128518794,1.01534477563252,0.554852266029002,0.0881370676486773,0.9760641135051,-0.927207707983847,0.655241577141408,0,0.5923360655737705,0.6754837837837838,0.678142091152815,0.3025014084507042,40,40,34.321922,37,40,40
mmu_miR_1931_121168_mat,miR-1931,miR-1931,40.1843180689954,39.8321410999455,40.3099127877064,39.7211693328619,34.8430721409429,39.7912972651588,39.8018175669273,39.7843559094577,36.0411626775023,40.2373073543489,40.095122948444,40.3905661062493,40.1882973973725,39.9484317186196,40.0091597230342,39.5371294869963,38.7034162794637,39.8832570858074,40.3213760360012,40.2840481019361,40.2001726684183,40.0167043095128,40.0237150448523,40.3185909030407,40.1342927098273,36.9294958707329,39.9511924176492,39.0600615185669,40.1380121021686,40.039039859435,40.0445375884866,39.9165944680966,40.10879065221577,FALSE,38.5424453846291,FALSE,40.240998803014065,FALSE,38.11851291298787,FALSE,39.01876062919408,FALSE,40.04862961300877,FALSE,40.2685322687852,FALSE,40.119670085801935,FALSE,39.3746009507558,FALSE,40.0345460045467,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56634526758667,0.251892625323525,0.13220815079827,0.996187474616096,-1.99027773922788,0.18518796043235,-1.09003002302171,0.405719709530518,1.69855341838494,0.231446324753395,-0.423932471641216,0.827240119258859,0.476315244564958,0.77694362190661,-2.12248589002616,0.10498988056465,-1.22223817381998,0.325550710978894,0.900247716206174,0.664585341554913,0.219902655776451,0.960759983863315,0.071040472793193,0.978487857328686,-0.674028662252965,0.7420081253279,-0.0140836084620588,0.991851816036822,-0.148862182983258,0.939363872833801,-0.89393131802941606,0.511971085135471,-0.23398626423851,0.890993486778606,-0.745069135046158,0.614834137281232,-0.0851240812552518,0.9760641135051,0.659945053790906,0.70748582847328,-1,NA,NA,NA,NA,40,40,40,40,40,40
mmu_miR_1932_121172_mat,miR-1932,miR-1932,35.8358755841675,36.9630846798415,25.1015814807899,36.3704482247346,33.6480226483098,35.441599260105,23.0974745232017,32.1294311069991,32.2653998666096,34.9937112663876,35.3477685462385,32.1731704831913,36.0017519312197,31.9893710408803,35.4569145248818,33.8455059587208,33.8346734154736,35.1939473864893,25.4842446863474,36.5347066827443,30.7416948121368,35.1530184766387,35.5699816373703,35.3593164314412,36.9584429164957,35.2594503059828,36.7557973378075,35.3257435820544,36.0101927412665,36.0679801850941,36.3386860248447,32.788839272794,32.63351391493297,FALSE,29.164101832270134,TRUE,34.1715500986058,TRUE,35.1533567110498,FALSE,36.0748585355851,FALSE,34.4826791656606,FALSE,30.920215393742833,TRUE,35.360772181816735,FALSE,34.29137558689457,TRUE,35.30142455599982,FALSE,NA,0.005314207650273224,0.7164538904899136,NA,NA,NA,0.037946778711484594,NA,0.5325257452574526,NA,-3.4694120826629,0.345492394314227,1.53803618367282,0.79780219006721,2.51984279611681,0.595110744915247,3.4413446206521,0.302735706106518,5.00744826633571,0.171840791967496,5.9892548787797,0.0986468545813184,6.91075670331499,0.0317369500083163,0.981806612443989,0.838445100989048,1.90330843697928,0.582122141343226,0.921501824535291,0.875581592853848,-3.56246377191777,0.373696030237539,0.8780930161561,0.885211824143085,-0.19130357876606,0.977702046063552,0.818745390339217,0.847189433016377,4.44055678807387,0.21648811941669,3.37116019315171,0.337371928751355,4.38120916225699,0.177078094879771,-1.06939659492216,0.81733082196899,-0.0593476258168835,0.985926682702968,1.01004896910528,0.84458805327023,-1,NA,0.6805297297297297,NA,NA,40,30.682875,40,30,40,40
